0.5939230441573193,0.7696990192762934,0.581922465620897,0.4579003181336161,0.2850049652432969,0.2871602969142998,0.26827553889409556,0.32987077534791254,0.18585858585858595,0.06676495366470081,0.22730400144848809,0.21234087694483733,0.1868256137209631,0.1925632893660417,0.13006084916884791,0.1816625108901373,0.06727272727272726,0.20420534192081832,0.07651826419766981,0.04702679546176912,0.7104233368907861,0.8899253731343283,0.6463967329050251,0.5632618953991348,0.45981641682625646,0.3710160957010217,0.31908945686900964,0.5584192439862543,0.22629607727183132,0.1353797717434081
0.44341899758625597,0.4592492390936759,0.45062538870845137,0.29560975609756096,0.4043513586711205,0.39973007790933074,0.42432052483598875,0.4360337972166997,0.5631313131313131,0.2573715248525692,0.11577041462973023,0.14626060820367753,0.10436790274701976,0.07227894015293294,0.1333242682802461,0.2772704058641512,0.15333333333333332,0.3136957757150975,0.3389429841841616,0.11021516520873928,0.407328352899324,0.5066631130063967,0.39289805269186723,0.24080810066850178,0.4644390147262761,0.42612373994625063,0.5660543130990415,0.772508591065292,0.6424206583875419,0.26957890594254236
0.2754034738984335,0.2620899560365235,0.2713012231359271,0.15474019088016966,0.25106075652252413,0.21339181645297836,0.17314901593252105,0.2029324055666004,0.2595959595959597,0.15880370682392586,0.09139960166576136,0.19996463932107494,0.09004382038354616,0.04439314304498709,0.12604956317775437,0.24422447201610242,0.11477272727272726,0.2621708656942603,0.15207969831710477,0.10959330044359689,0.20668801138384918,0.2409381663113006,0.20075700981124556,0.09973456547384978,0.15961170177639822,0.14932425221449294,0.1518370607028754,0.28508591065292094,0.08338261383796575,0.10160041978223794
0.26499124426144166,0.2938789313493404,0.2490498237855021,0.14655355249204666,0.2825674821702626,0.06987301392552606,0.004358013120899719,0.014532803180914513,0.32171717171717173,0.18091828138163435,0.0580843744341843,0.21875,0.04542241907364652,0.029226855535508158,0.1587517421898902,0.04323008982485655,0.004696969696969697,0.055389278272400075,0.25085833286429904,0.03870071721736246,0.19815012451085023,0.2947761194029851,0.1750585188505404,0.09312327959103421,0.21547909925378056,0.03778948491816321,0.004456070287539936,0.030144329896907216,0.1852946974177016,0.06080283353010629
0.2006247337782195,0.34325329726073717,0.19452698500449178,0.10341463414634146,0.4763925250519093,0.14848782283295503,0.011729147141518275,0.037688866799204766,0.4444444444444444,0.21735467565290634,0.06739091073691833,0.3548886138613861,0.05663666776610283,0.023941068139963165,0.37995036883434746,0.06600174242196655,0.008325757575757575,0.09408978973290395,0.48612596386559354,0.03690421900695105,0.14407684098185702,0.36673773987206837,0.1319786841974202,0.061664372788045624,0.47038235488344443,0.06733222729962841,0.010662939297124602,0.06948453608247422,0.34042972600039423,0.06677161222615768
0.37006010696199537,0.26885356780520797,0.3599613019141732,0.22536585365853656,0.3535253227408143,0.21323845162873448,0.09533739456419867,0.11232604373757454,0.4207070707070707,0.18744734625105308,0.039435089625203694,0.057881011315417244,0.034161051689205114,0.024183878161666648,0.10480334500458918,0.07103373689428305,0.044393939393939395,0.13064974426974804,0.20625316598187649,0.037180603347014354,0.3023834934187122,0.2857142857142857,0.2763583843816923,0.15835135666535588,0.3396288714257412,0.15601866674428305,0.16453674121405754,0.2854982817869416,0.401143307707471,0.11681752590843497
0.7718775143168157,0.5735542779844437,0.795452974915348,0.6538706256627783,0.554933646294123,0.5797803815716828,0.8254451733833176,0.8051689860834991,0.5757575757575757,0.25968828980623404,0.16020278833967042,0.2651608910891089,0.18423408566178204,0.1426191356710335,0.2588299282727674,0.3676960975756302,0.22621212121212117,0.4669444970638378,0.19513705183767655,0.14856349239252103,0.6115261472785486,0.5506396588486141,0.6304596842472234,0.4425874950845458,0.5443439212837613,0.3778075307312435,0.6303514376996806,0.9391752577319586,0.32190025625862406,0.21369539551357736
0.251739315632543,0.20933378424078453,0.242139451316426,0.13582184517497348,0.25431073395323645,0.16302680817127782,0.09006560449859417,0.08220675944333995,0.3065656565656566,0.10067396798652051,0.04588086185044359,0.10504331683168318,0.04382038354615276,0.021512967922928363,0.14559608389706633,0.1492174122029621,0.05345959595959595,0.12186020079560521,0.174030505994259,0.02868178489006813,0.19281394521522588,0.20175906183368875,0.18048707604960412,0.08884683444750295,0.2537806247110876,0.13360693114455086,0.11365814696485624,0.1654639175257732,0.18076089099152381,0.052603961694870804
0.29480808367646366,0.6205613797768007,0.2839472047543362,0.16750795334040297,0.3076645301074298,0.1514937733881357,0.06998594189315838,0.16277335984095428,0.28686868686868694,0.16533277169334437,0.0447582835415535,0.2733380480905233,0.036846817132356414,0.020635116306000397,0.11082027399122954,0.08612972031123262,0.03782828282828283,0.17270316347793144,0.1316767040018011,0.015484432652045934,0.22909996442547131,0.670309168443497,0.2095223865730365,0.10922139205662602,0.23793171762530546,0.10750841652841245,0.08482428115015975,0.27347079037800687,0.17898679282475854,0.061589925226288866
0.4746556864972314,0.3567805207981062,0.4554626494368047,0.32271474019088014,0.31678252234359494,0.1645911293785657,0.16283973758200562,0.2678926441351889,0.487878787878788,0.04780960404380785,0.17175448126018467,0.10944130127298445,0.15780049945813507,0.115162925524563,0.11302988068123873,0.09596839607053806,0.04914141414141413,0.21272968365220685,0.21188157820678788,0.058254909276840364,0.42226965492707225,0.34728144989339027,0.3963842820857612,0.25186787259142746,0.2636861916397015,0.11769556907374529,0.15431309904153356,0.3766323024054983,0.3370786516853933,0.0632952905680178
